Date,Hour,RxCount,RxCount_Smoothed,RequiredStaff,ScheduledStaff,ScheduledHeadcount,ScheduleSource,OverUnder,OverUnderFlag
2024-01-20,9,5,9.0,1.25,2.000676439313463,3.0,StaffSchedule,0.7506764393134628,Overstaffed
2024-01-20,10,20,16.0,5.0,3.718498856992348,4.0,StaffSchedule,-1.281501143007652,Understaffed
2024-01-20,11,23,26.333333333333332,5.75,5.621188926407216,6.0,StaffSchedule,-0.1288110735927841,Understaffed
2024-01-20,12,36,27.0,9.0,6.911279344199326,7.0,StaffSchedule,-2.0887206558006737,Understaffed
2024-01-20,13,22,26.333333333333332,5.5,6.911279344199326,7.0,StaffSchedule,1.4112793441993263,Overstaffed
2024-01-20,14,21,19.0,5.25,5.621188926407216,6.0,StaffSchedule,0.3711889264072159,Overstaffed
2024-01-20,15,14,13.666666666666666,3.5,3.718498856992348,4.0,StaffSchedule,0.21849885699234806,Overstaffed
2024-01-20,16,6,8.333333333333334,1.5,2.000676439313463,3.0,StaffSchedule,0.5006764393134628,Overstaffed
2024-01-20,17,5,5.5,1.25,0.8754992902305089,1.0,StaffSchedule,-0.3745007097694911,Understaffed
2024-01-21,8,6,5.5,1.5,0.8754992902305089,1.0,StaffSchedule,-0.6245007097694911,Understaffed
2024-01-21,9,5,10.666666666666666,1.25,2.000676439313463,3.0,StaffSchedule,0.7506764393134628,Overstaffed
2024-01-21,10,21,18.666666666666668,5.25,3.718498856992348,4.0,StaffSchedule,-1.531501143007652,Understaffed
2024-01-21,11,30,27.333333333333332,7.5,5.621188926407216,6.0,StaffSchedule,-1.878811073592784,Understaffed
2024-01-21,12,31,29.0,7.75,6.911279344199326,7.0,StaffSchedule,-0.8387206558006737,Understaffed
2024-01-21,13,26,26.0,6.5,6.911279344199326,7.0,StaffSchedule,0.4112793441993263,Overstaffed
2024-01-21,14,21,22.333333333333332,5.25,5.621188926407216,6.0,StaffSchedule,0.3711889264072159,Overstaffed
2024-01-21,15,20,17.0,5.0,3.718498856992348,4.0,StaffSchedule,-1.281501143007652,Understaffed
2024-01-21,16,10,12.0,2.5,2.000676439313463,3.0,StaffSchedule,-0.49932356068653716,Understaffed
2024-01-21,17,6,8.0,1.5,0.8754992902305089,1.0,StaffSchedule,-0.6245007097694911,Understaffed
2024-01-22,8,4,6.0,1.0,0.844962419027458,1.0,StaffSchedule,-0.15503758097254206,Understaffed
2024-01-22,9,8,7.666666666666667,2.0,1.930894088341815,2.0,StaffSchedule,-0.06910591165818492,Understaffed
2024-01-22,10,11,15.0,2.75,3.5887999275565847,4.0,StaffSchedule,0.8387999275565847,Overstaffed
2024-01-22,11,26,22.0,6.5,5.425125349692586,6.0,StaffSchedule,-1.0748746503074136,Understaffed
2024-01-22,12,29,29.666666666666668,7.25,6.670218215381558,7.0,StaffSchedule,-0.5797817846184419,Understaffed
2024-01-22,13,34,29.333333333333332,8.5,6.670218215381558,7.0,StaffSchedule,-1.8297817846184419,Understaffed
2024-01-22,14,25,27.333333333333332,6.25,5.425125349692586,6.0,StaffSchedule,-0.8248746503074136,Understaffed
2024-01-22,15,23,20.333333333333332,5.75,3.5887999275565847,4.0,StaffSchedule,-2.1612000724434153,Understaffed
2024-01-22,16,13,13.333333333333334,3.25,1.930894088341815,2.0,StaffSchedule,-1.319105911658185,Understaffed
2024-01-22,17,4,8.5,1.0,0.844962419027458,1.0,StaffSchedule,-0.15503758097254206,Understaffed
2024-01-23,8,4,6.0,1.0,0.844962419027458,1.0,StaffSchedule,-0.15503758097254206,Understaffed
2024-01-23,9,8,11.0,2.0,1.930894088341815,2.0,StaffSchedule,-0.06910591165818492,Understaffed
2024-01-23,10,21,17.333333333333332,5.25,3.5887999275565847,4.0,StaffSchedule,-1.6612000724434153,Understaffed
2024-01-23,11,23,24.333333333333332,5.75,5.425125349692586,6.0,StaffSchedule,-0.3248746503074136,Understaffed
2024-01-23,12,29,29.666666666666668,7.25,6.670218215381558,7.0,StaffSchedule,-0.5797817846184419,Understaffed
2024-01-23,13,37,28.666666666666668,9.25,6.670218215381558,7.0,StaffSchedule,-2.579781784618442,Understaffed
2024-01-23,14,20,24.666666666666668,5.0,5.425125349692586,6.0,StaffSchedule,0.4251253496925864,Overstaffed
2024-01-23,15,17,13.333333333333334,4.25,3.5887999275565847,4.0,StaffSchedule,-0.6612000724434153,Understaffed
2024-01-23,16,3,7.666666666666667,1.0,1.930894088341815,2.0,StaffSchedule,0.9308940883418151,Overstaffed
2024-01-23,17,3,3.0,1.0,0.844962419027458,1.0,StaffSchedule,-0.15503758097254206,Understaffed
2024-01-24,8,5,8.0,1.25,0.844962419027458,1.0,StaffSchedule,-0.40503758097254206,Understaffed
2024-01-24,9,11,11.666666666666666,2.75,1.930894088341815,2.0,StaffSchedule,-0.8191059116581849,Understaffed
2024-01-24,10,19,17.333333333333332,4.75,3.5887999275565847,4.0,StaffSchedule,-1.1612000724434153,Understaffed
2024-01-24,11,22,21.333333333333332,5.5,5.425125349692586,6.0,StaffSchedule,-0.07487465030741358,Understaffed
2024-01-24,12,23,23.666666666666668,5.75,6.670218215381558,7.0,StaffSchedule,0.9202182153815581,Overstaffed
2024-01-24,13,26,24.0,6.5,6.670218215381558,7.0,StaffSchedule,0.17021821538155812,Overstaffed
2024-01-24,14,23,20.333333333333332,5.75,5.425125349692586,6.0,StaffSchedule,-0.3248746503074136,Understaffed
2024-01-24,15,12,14.333333333333334,3.0,3.5887999275565847,4.0,StaffSchedule,0.5887999275565847,Overstaffed
2024-01-24,16,8,7.333333333333333,2.0,1.930894088341815,2.0,StaffSchedule,-0.06910591165818492,Understaffed
2024-01-24,17,2,5.0,1.0,0.844962419027458,1.0,StaffSchedule,-0.15503758097254206,Understaffed
2024-01-25,8,3,3.5,1.0,0.844962419027458,1.0,StaffSchedule,-0.15503758097254206,Understaffed
2024-01-25,9,4,9.666666666666666,1.0,1.930894088341815,2.0,StaffSchedule,0.9308940883418151,Overstaffed
2024-01-25,10,22,18.666666666666668,5.5,3.5887999275565847,4.0,StaffSchedule,-1.9112000724434153,Understaffed
2024-01-25,11,30,26.666666666666668,7.5,5.425125349692586,6.0,StaffSchedule,-2.0748746503074136,Understaffed
2024-01-25,12,28,33.0,7.0,6.670218215381558,7.0,StaffSchedule,-0.3297817846184419,Understaffed
2024-01-25,13,41,29.666666666666668,10.25,6.670218215381558,7.0,StaffSchedule,-3.579781784618442,Understaffed
2024-01-25,14,20,27.666666666666668,5.0,5.425125349692586,6.0,StaffSchedule,0.4251253496925864,Overstaffed
2024-01-25,15,22,19.333333333333332,5.5,3.5887999275565847,4.0,StaffSchedule,-1.9112000724434153,Understaffed
2024-01-25,16,16,14.0,4.0,1.930894088341815,2.0,StaffSchedule,-2.069105911658185,Understaffed
2024-01-25,17,4,10.0,1.0,0.844962419027458,1.0,StaffSchedule,-0.15503758097254206,Understaffed
2024-01-26,8,3,7.0,1.0,0.844962419027458,1.0,StaffSchedule,-0.15503758097254206,Understaffed
2024-01-26,9,11,9.0,2.75,1.930894088341815,2.0,StaffSchedule,-0.8191059116581849,Understaffed
2024-01-26,10,13,16.0,3.25,3.5887999275565847,4.0,StaffSchedule,0.3387999275565847,Overstaffed
2024-01-26,11,24,24.0,6.0,5.425125349692586,6.0,StaffSchedule,-0.5748746503074136,Understaffed
2024-01-26,12,35,27.333333333333332,8.75,6.670218215381558,7.0,StaffSchedule,-2.079781784618442,Understaffed
2024-01-26,13,23,26.0,5.75,6.670218215381558,7.0,StaffSchedule,0.9202182153815581,Overstaffed
2024-01-26,14,20,19.666666666666668,5.0,5.425125349692586,6.0,StaffSchedule,0.4251253496925864,Overstaffed
2024-01-26,15,16,13.333333333333334,4.0,3.5887999275565847,4.0,StaffSchedule,-0.4112000724434153,Understaffed
2024-01-26,16,4,8.0,1.0,1.930894088341815,2.0,StaffSchedule,0.9308940883418151,Overstaffed
2024-01-26,17,4,4.0,1.0,0.844962419027458,1.0,StaffSchedule,-0.15503758097254206,Understaffed
2024-01-27,8,4,5.5,1.0,0.844962419027458,1.0,StaffSchedule,-0.15503758097254206,Understaffed
2024-01-27,9,7,7.333333333333333,1.75,1.930894088341815,2.0,StaffSchedule,0.18089408834181508,Overstaffed
2024-01-27,10,11,13.666666666666666,2.75,3.5887999275565847,4.0,StaffSchedule,0.8387999275565847,Overstaffed
2024-01-27,11,23,19.333333333333332,5.75,5.425125349692586,6.0,StaffSchedule,-0.3248746503074136,Understaffed
2024-01-27,12,24,24.333333333333332,6.0,6.670218215381558,7.0,StaffSchedule,0.6702182153815581,Overstaffed
2024-01-27,13,26,24.666666666666668,6.5,6.670218215381558,7.0,StaffSchedule,0.17021821538155812,Overstaffed
2024-01-27,14,24,22.333333333333332,6.0,5.425125349692586,6.0,StaffSchedule,-0.5748746503074136,Understaffed
2024-01-27,15,17,16.0,4.25,3.5887999275565847,4.0,StaffSchedule,-0.6612000724434153,Understaffed
2024-01-27,16,7,10.0,1.75,1.930894088341815,2.0,StaffSchedule,0.18089408834181508,Overstaffed
2024-01-27,17,6,6.5,1.5,0.844962419027458,1.0,StaffSchedule,-0.655037580972542,Understaffed
2024-01-28,8,3,7.0,1.0,0.844962419027458,1.0,StaffSchedule,-0.15503758097254206,Understaffed
2024-01-28,9,11,11.0,2.75,1.930894088341815,2.0,StaffSchedule,-0.8191059116581849,Understaffed
2024-01-28,10,19,22.0,4.75,3.5887999275565847,4.0,StaffSchedule,-1.1612000724434153,Understaffed
2024-01-28,11,36,27.333333333333332,9.0,5.425125349692586,6.0,StaffSchedule,-3.5748746503074136,Understaffed
2024-01-28,12,27,30.666666666666668,6.75,6.670218215381558,7.0,StaffSchedule,-0.07978178461844188,Understaffed
2024-01-28,13,29,27.0,7.25,6.670218215381558,7.0,StaffSchedule,-0.5797817846184419,Understaffed
2024-01-28,14,25,25.333333333333332,6.25,5.425125349692586,6.0,StaffSchedule,-0.8248746503074136,Understaffed
2024-01-28,15,22,17.0,5.5,3.5887999275565847,4.0,StaffSchedule,-1.9112000724434153,Understaffed
2024-01-28,16,4,9.333333333333334,1.0,1.930894088341815,2.0,StaffSchedule,0.9308940883418151,Overstaffed
2024-01-28,17,2,3.0,1.0,0.844962419027458,1.0,StaffSchedule,-0.15503758097254206,Understaffed
2024-01-29,8,3,6.0,1.0,0.8311325512342133,1.0,StaffSchedule,-0.16886744876578674,Understaffed
2024-01-29,9,9,9.333333333333334,2.25,1.8992903041223217,2.0,StaffSchedule,-0.3507096958776783,Understaffed
2024-01-29,10,16,15.666666666666666,4.0,3.530060476645099,4.0,StaffSchedule,-0.46993952335490086,Understaffed
2024-01-29,11,22,23.0,5.5,5.336329961094847,6.0,StaffSchedule,-0.16367003890515264,Understaffed
2024-01-29,12,31,27.0,7.75,6.561043849760663,7.0,StaffSchedule,-1.1889561502393367,Understaffed
2024-01-29,13,28,28.666666666666668,7.0,6.561043849760663,7.0,StaffSchedule,-0.43895615023933665,Understaffed
2024-01-29,14,27,22.666666666666668,6.75,5.336329961094847,6.0,StaffSchedule,-1.4136700389051526,Understaffed
2024-01-29,15,13,16.333333333333332,3.25,3.530060476645099,4.0,StaffSchedule,0.28006047664509914,Overstaffed
2024-01-29,16,9,9.333333333333334,2.25,1.8992903041223217,2.0,StaffSchedule,-0.3507096958776783,Understaffed
2024-01-29,17,6,7.5,1.5,0.8311325512342133,1.0,StaffSchedule,-0.6688674487657867,Understaffed
2024-01-30,8,5,6.0,1.25,0.8311325512342133,1.0,StaffSchedule,-0.41886744876578674,Understaffed
2024-01-30,9,7,12.666666666666666,1.75,1.8992903041223217,2.0,StaffSchedule,0.1492903041223217,Overstaffed
2024-01-30,10,26,18.333333333333332,6.5,3.530060476645099,4.0,StaffSchedule,-2.969939523354901,Understaffed
2024-01-30,11,22,23.0,5.5,5.336329961094847,6.0,StaffSchedule,-0.16367003890515264,Understaffed
2024-01-30,12,21,24.333333333333332,5.25,6.561043849760663,7.0,StaffSchedule,1.3110438497606633,Overstaffed
2024-01-30,13,30,23.0,7.5,6.561043849760663,7.0,StaffSchedule,-0.9389561502393367,Understaffed
2024-01-30,14,18,20.333333333333332,4.5,5.336329961094847,6.0,StaffSchedule,0.8363299610948474,Overstaffed
2024-01-30,15,13,13.666666666666666,3.25,3.530060476645099,4.0,StaffSchedule,0.28006047664509914,Overstaffed
2024-01-30,16,10,9.0,2.5,1.8992903041223217,2.0,StaffSchedule,-0.6007096958776783,Understaffed
2024-01-30,17,4,7.0,1.0,0.8311325512342133,1.0,StaffSchedule,-0.16886744876578674,Understaffed
2024-01-31,8,3,5.5,1.0,0.8311325512342133,1.0,StaffSchedule,-0.16886744876578674,Understaffed
2024-01-31,9,8,8.666666666666666,2.0,1.8992903041223217,2.0,StaffSchedule,-0.1007096958776783,Understaffed
2024-01-31,10,15,18.333333333333332,3.75,3.530060476645099,4.0,StaffSchedule,-0.21993952335490086,Understaffed
2024-01-31,11,32,22.666666666666668,8.0,5.336329961094847,6.0,StaffSchedule,-2.6636700389051526,Understaffed
2024-01-31,12,21,28.666666666666668,5.25,6.561043849760663,7.0,StaffSchedule,1.3110438497606633,Overstaffed
2024-01-31,13,33,26.0,8.25,6.561043849760663,7.0,StaffSchedule,-1.6889561502393367,Understaffed
2024-01-31,14,24,24.333333333333332,6.0,5.336329961094847,6.0,StaffSchedule,-0.6636700389051526,Understaffed
2024-01-31,15,16,16.333333333333332,4.0,3.530060476645099,4.0,StaffSchedule,-0.46993952335490086,Understaffed
2024-01-31,16,9,8.333333333333334,2.25,1.8992903041223217,2.0,StaffSchedule,-0.3507096958776783,Understaffed
2024-01-31,17,0,4.5,1.0,0.8311325512342133,1.0,StaffSchedule,-0.16886744876578674,Understaffed
2024-02-01,8,4,7.0,1.0,0.8311325512342133,1.0,StaffSchedule,-0.16886744876578674,Understaffed
2024-02-01,9,10,9.333333333333334,2.5,1.8992903041223217,2.0,StaffSchedule,-0.6007096958776783,Understaffed
2024-02-01,10,14,15.333333333333334,3.5,3.530060476645099,4.0,StaffSchedule,0.030060476645099143,Overstaffed
2024-02-01,11,22,22.0,5.5,5.336329961094847,6.0,StaffSchedule,-0.16367003890515264,Understaffed
2024-02-01,12,30,26.666666666666668,7.5,6.561043849760663,7.0,StaffSchedule,-0.9389561502393367,Understaffed
2024-02-01,13,28,27.666666666666668,7.0,6.561043849760663,7.0,StaffSchedule,-0.43895615023933665,Understaffed
2024-02-01,14,25,21.333333333333332,6.25,5.336329961094847,6.0,StaffSchedule,-0.9136700389051526,Understaffed
2024-02-01,15,11,16.0,2.75,3.530060476645099,4.0,StaffSchedule,0.7800604766450991,Overstaffed
2024-02-01,16,12,8.333333333333334,3.0,1.8992903041223217,2.0,StaffSchedule,-1.1007096958776783,Understaffed
2024-02-01,17,2,7.0,1.0,0.8311325512342133,1.0,StaffSchedule,-0.16886744876578674,Understaffed
2024-02-02,8,2,2.0,1.0,0.8311325512342133,1.0,StaffSchedule,-0.16886744876578674,Understaffed
2024-02-02,9,2,7.333333333333333,1.0,1.8992903041223217,2.0,StaffSchedule,0.8992903041223217,Overstaffed
2024-02-02,10,18,13.333333333333334,4.5,3.530060476645099,4.0,StaffSchedule,-0.9699395233549009,Understaffed
2024-02-02,11,20,22.666666666666668,5.0,5.336329961094847,6.0,StaffSchedule,0.33632996109484736,Overstaffed
2024-02-02,12,30,25.333333333333332,7.5,6.561043849760663,7.0,StaffSchedule,-0.9389561502393367,Understaffed
2024-02-02,13,26,27.0,6.5,6.561043849760663,7.0,StaffSchedule,0.06104384976066335,Overstaffed
2024-02-02,14,25,23.666666666666668,6.25,5.336329961094847,6.0,StaffSchedule,-0.9136700389051526,Understaffed
2024-02-02,15,20,18.666666666666668,5.0,3.530060476645099,4.0,StaffSchedule,-1.4699395233549009,Understaffed
2024-02-02,16,11,12.0,2.75,1.8992903041223217,2.0,StaffSchedule,-0.8507096958776783,Understaffed
2024-02-02,17,5,8.0,1.25,0.8311325512342133,1.0,StaffSchedule,-0.41886744876578674,Understaffed
2024-02-03,8,3,5.0,1.0,0.8311325512342133,1.0,StaffSchedule,-0.16886744876578674,Understaffed
2024-02-03,9,7,8.0,1.75,1.8992903041223217,2.0,StaffSchedule,0.1492903041223217,Overstaffed
2024-02-03,10,14,15.333333333333334,3.5,3.530060476645099,4.0,StaffSchedule,0.030060476645099143,Overstaffed
2024-02-03,11,25,25.0,6.25,5.336329961094847,6.0,StaffSchedule,-0.9136700389051526,Understaffed
2024-02-03,12,36,28.666666666666668,9.0,6.561043849760663,7.0,StaffSchedule,-2.4389561502393367,Understaffed
2024-02-03,13,25,26.0,6.25,6.561043849760663,7.0,StaffSchedule,0.31104384976066335,Overstaffed
2024-02-03,14,17,22.666666666666668,4.25,5.336329961094847,6.0,StaffSchedule,1.0863299610948474,Overstaffed
2024-02-03,15,26,19.666666666666668,6.5,3.530060476645099,4.0,StaffSchedule,-2.969939523354901,Understaffed
2024-02-03,16,16,15.666666666666666,4.0,1.8992903041223217,2.0,StaffSchedule,-2.1007096958776783,Understaffed
2024-02-03,17,5,10.5,1.25,0.8311325512342133,1.0,StaffSchedule,-0.41886744876578674,Understaffed
2024-02-04,8,5,6.0,1.25,0.8311325512342133,1.0,StaffSchedule,-0.41886744876578674,Understaffed
2024-02-04,9,7,10.333333333333334,1.75,1.8992903041223217,2.0,StaffSchedule,0.1492903041223217,Overstaffed
2024-02-04,10,19,16.333333333333332,4.75,3.530060476645099,4.0,StaffSchedule,-1.2199395233549009,Understaffed
2024-02-04,11,23,23.333333333333332,5.75,5.336329961094847,6.0,StaffSchedule,-0.41367003890515264,Understaffed
2024-02-04,12,28,25.666666666666668,7.0,6.561043849760663,7.0,StaffSchedule,-0.43895615023933665,Understaffed
2024-02-04,13,26,30.0,6.5,6.561043849760663,7.0,StaffSchedule,0.06104384976066335,Overstaffed
2024-02-04,14,36,26.0,9.0,5.336329961094847,6.0,StaffSchedule,-3.6636700389051526,Understaffed
2024-02-04,15,16,21.0,4.0,3.530060476645099,4.0,StaffSchedule,-0.46993952335490086,Understaffed
2024-02-04,16,11,9.333333333333334,2.75,1.8992903041223217,2.0,StaffSchedule,-0.8507096958776783,Understaffed
2024-02-04,17,1,6.0,1.0,0.8311325512342133,1.0,StaffSchedule,-0.16886744876578674,Understaffed
2024-02-05,8,2,3.0,1.0,0.8028516159123299,1.0,StaffSchedule,-0.1971483840876701,Understaffed
2024-02-05,9,4,6.333333333333333,1.0,1.834663180363783,2.0,StaffSchedule,0.834663180363783,Overstaffed
2024-02-05,10,13,12.333333333333334,3.25,3.409943159769366,4.0,StaffSchedule,0.1599431597693659,Overstaffed
2024-02-05,11,20,19.666666666666668,5.0,5.1547507385486435,6.0,StaffSchedule,0.15475073854864352,Overstaffed
2024-02-05,12,26,29.0,6.5,6.3377913054058785,7.0,StaffSchedule,-0.16220869459412146,Understaffed
2024-02-05,13,41,33.666666666666664,10.25,6.3377913054058785,7.0,StaffSchedule,-3.9122086945941215,Understaffed
2024-02-05,14,34,29.0,8.5,5.1547507385486435,6.0,StaffSchedule,-3.3452492614513565,Understaffed
2024-02-05,15,12,18.666666666666668,3.0,3.409943159769366,4.0,StaffSchedule,0.4099431597693659,Overstaffed
2024-02-05,16,10,8.0,2.5,1.834663180363783,2.0,StaffSchedule,-0.665336819636217,Understaffed
2024-02-05,17,2,6.0,1.0,0.8028516159123299,1.0,StaffSchedule,-0.1971483840876701,Understaffed
2024-02-06,8,3,4.5,1.0,0.8028516159123299,1.0,StaffSchedule,-0.1971483840876701,Understaffed
2024-02-06,9,6,8.666666666666666,1.5,1.834663180363783,2.0,StaffSchedule,0.33466318036378295,Overstaffed
2024-02-06,10,17,18.333333333333332,4.25,3.409943159769366,4.0,StaffSchedule,-0.8400568402306341,Understaffed
2024-02-06,11,32,22.0,8.0,5.1547507385486435,6.0,StaffSchedule,-2.8452492614513565,Understaffed
2024-02-06,12,17,25.333333333333332,4.25,6.3377913054058785,7.0,StaffSchedule,2.0877913054058785,Overstaffed
2024-02-06,13,27,23.0,6.75,6.3377913054058785,7.0,StaffSchedule,-0.41220869459412146,Understaffed
2024-02-06,14,25,22.0,6.25,5.1547507385486435,6.0,StaffSchedule,-1.0952492614513565,Understaffed
2024-02-06,15,14,14.666666666666666,3.5,3.409943159769366,4.0,StaffSchedule,-0.0900568402306341,Understaffed
2024-02-06,16,5,7.333333333333333,1.25,1.834663180363783,2.0,StaffSchedule,0.584663180363783,Overstaffed
2024-02-06,17,3,4.0,1.0,0.8028516159123299,1.0,StaffSchedule,-0.1971483840876701,Understaffed
2024-02-07,8,6,6.5,1.5,0.8028516159123299,1.0,StaffSchedule,-0.6971483840876701,Understaffed
2024-02-07,9,7,8.333333333333334,1.75,1.834663180363783,2.0,StaffSchedule,0.08466318036378295,Overstaffed
2024-02-07,10,12,13.333333333333334,3.0,3.409943159769366,4.0,StaffSchedule,0.4099431597693659,Overstaffed
2024-02-07,11,21,21.333333333333332,5.25,5.1547507385486435,6.0,StaffSchedule,-0.09524926145135648,Understaffed
2024-02-07,12,31,26.666666666666668,7.75,6.3377913054058785,7.0,StaffSchedule,-1.4122086945941215,Understaffed
2024-02-07,13,28,30.333333333333332,7.0,6.3377913054058785,7.0,StaffSchedule,-0.6622086945941215,Understaffed
2024-02-07,14,32,24.666666666666668,8.0,5.1547507385486435,6.0,StaffSchedule,-2.8452492614513565,Understaffed
2024-02-07,15,14,16.666666666666668,3.5,3.409943159769366,4.0,StaffSchedule,-0.0900568402306341,Understaffed
2024-02-07,16,4,7.333333333333333,1.0,1.834663180363783,2.0,StaffSchedule,0.834663180363783,Overstaffed
2024-02-07,17,4,4.0,1.0,0.8028516159123299,1.0,StaffSchedule,-0.1971483840876701,Understaffed
2024-02-08,8,3,6.0,1.0,0.8028516159123299,1.0,StaffSchedule,-0.1971483840876701,Understaffed
2024-02-08,9,9,9.0,2.25,1.834663180363783,2.0,StaffSchedule,-0.41533681963621705,Understaffed
2024-02-08,10,15,17.333333333333332,3.75,3.409943159769366,4.0,StaffSchedule,-0.3400568402306341,Understaffed
2024-02-08,11,28,23.666666666666668,7.0,5.1547507385486435,6.0,StaffSchedule,-1.8452492614513565,Understaffed
2024-02-08,12,28,29.666666666666668,7.0,6.3377913054058785,7.0,StaffSchedule,-0.6622086945941215,Understaffed
2024-02-08,13,33,25.0,8.25,6.3377913054058785,7.0,StaffSchedule,-1.9122086945941215,Understaffed
2024-02-08,14,14,21.666666666666668,3.5,5.1547507385486435,6.0,StaffSchedule,1.6547507385486435,Overstaffed
2024-02-08,15,18,15.333333333333334,4.5,3.409943159769366,4.0,StaffSchedule,-1.090056840230634,Understaffed
2024-02-08,16,14,12.0,3.5,1.834663180363783,2.0,StaffSchedule,-1.665336819636217,Understaffed
2024-02-08,17,4,9.0,1.0,0.8028516159123299,1.0,StaffSchedule,-0.1971483840876701,Understaffed
2024-02-09,8,2,4.0,1.0,0.8028516159123299,1.0,StaffSchedule,-0.1971483840876701,Understaffed
2024-02-09,9,6,8.666666666666666,1.5,1.834663180363783,2.0,StaffSchedule,0.33466318036378295,Overstaffed
2024-02-09,10,18,14.333333333333334,4.5,3.409943159769366,4.0,StaffSchedule,-1.090056840230634,Understaffed
2024-02-09,11,19,20.333333333333332,4.75,5.1547507385486435,6.0,StaffSchedule,0.4047507385486435,Overstaffed
2024-02-09,12,24,22.0,6.0,6.3377913054058785,7.0,StaffSchedule,0.33779130540587854,Overstaffed
2024-02-09,13,23,22.333333333333332,5.75,6.3377913054058785,7.0,StaffSchedule,0.5877913054058785,Overstaffed
2024-02-09,14,20,20.333333333333332,5.0,5.1547507385486435,6.0,StaffSchedule,0.15475073854864352,Overstaffed
2024-02-09,15,18,15.666666666666666,4.5,3.409943159769366,4.0,StaffSchedule,-1.090056840230634,Understaffed
2024-02-09,16,9,10.666666666666666,2.25,1.834663180363783,2.0,StaffSchedule,-0.41533681963621705,Understaffed
2024-02-09,17,5,7.0,1.25,0.8028516159123299,1.0,StaffSchedule,-0.4471483840876701,Understaffed
2024-02-10,8,3,9.5,1.0,0.8028516159123299,1.0,StaffSchedule,-0.1971483840876701,Understaffed
2024-02-10,9,16,13.333333333333334,4.0,1.834663180363783,2.0,StaffSchedule,-2.165336819636217,Understaffed
2024-02-10,10,21,17.0,5.25,3.409943159769366,4.0,StaffSchedule,-1.840056840230634,Understaffed
2024-02-10,11,14,21.333333333333332,3.5,5.1547507385486435,6.0,StaffSchedule,1.6547507385486435,Overstaffed
2024-02-10,12,29,27.0,7.25,6.3377913054058785,7.0,StaffSchedule,-0.9122086945941215,Understaffed
2024-02-10,13,38,29.333333333333332,9.5,6.3377913054058785,7.0,StaffSchedule,-3.1622086945941215,Understaffed
2024-02-10,14,21,22.666666666666668,5.25,5.1547507385486435,6.0,StaffSchedule,-0.09524926145135648,Understaffed
2024-02-10,15,9,10.666666666666666,2.25,3.409943159769366,4.0,StaffSchedule,1.159943159769366,Overstaffed
2024-02-10,16,2,5.666666666666667,1.0,1.834663180363783,2.0,StaffSchedule,0.834663180363783,Overstaffed
2024-02-10,17,6,4.0,1.5,0.8028516159123299,1.0,StaffSchedule,-0.6971483840876701,Understaffed
2024-02-11,8,6,5.0,1.5,0.8028516159123299,1.0,StaffSchedule,-0.6971483840876701,Understaffed
2024-02-11,9,4,9.0,1.0,1.834663180363783,2.0,StaffSchedule,0.834663180363783,Overstaffed
2024-02-11,10,17,13.666666666666666,4.25,3.409943159769366,4.0,StaffSchedule,-0.8400568402306341,Understaffed
2024-02-11,11,20,22.666666666666668,5.0,5.1547507385486435,6.0,StaffSchedule,0.15475073854864352,Overstaffed
2024-02-11,12,31,32.0,7.75,6.3377913054058785,7.0,StaffSchedule,-1.4122086945941215,Understaffed
2024-02-11,13,45,31.0,11.25,6.3377913054058785,7.0,StaffSchedule,-4.9122086945941215,Understaffed
2024-02-11,14,17,26.0,4.25,5.1547507385486435,6.0,StaffSchedule,0.9047507385486435,Overstaffed
2024-02-11,15,16,13.333333333333334,4.0,3.409943159769366,4.0,StaffSchedule,-0.5900568402306341,Understaffed
2024-02-11,16,7,8.0,1.75,1.834663180363783,2.0,StaffSchedule,0.08466318036378295,Overstaffed
2024-02-11,17,1,4.0,1.0,0.8028516159123299,1.0,StaffSchedule,-0.1971483840876701,Understaffed
2024-02-12,8,4,7.0,1.0,0.8042574889976952,1.0,StaffSchedule,-0.19574251100230478,Understaffed
2024-02-12,9,10,9.666666666666666,2.5,1.837875858192242,2.0,StaffSchedule,-0.6621241418077579,Understaffed
2024-02-12,10,15,16.333333333333332,3.75,3.415914309625616,4.0,StaffSchedule,-0.33408569037438385,Understaffed
2024-02-12,11,24,21.666666666666668,6.0,5.163777220131865,6.0,StaffSchedule,-0.8362227798681348,Understaffed
2024-02-12,12,26,23.333333333333332,6.5,6.348889408766868,7.0,StaffSchedule,-0.15111059123313186,Understaffed
2024-02-12,13,20,27.333333333333332,5.0,6.348889408766868,7.0,StaffSchedule,1.3488894087668681,Overstaffed
2024-02-12,14,36,26.0,9.0,5.163777220131865,6.0,StaffSchedule,-3.8362227798681348,Understaffed
2024-02-12,15,22,23.666666666666668,5.5,3.415914309625616,4.0,StaffSchedule,-2.084085690374384,Understaffed
2024-02-12,16,13,12.333333333333334,3.25,1.837875858192242,2.0,StaffSchedule,-1.412124141807758,Understaffed
2024-02-12,17,2,7.5,1.0,0.8042574889976952,1.0,StaffSchedule,-0.19574251100230478,Understaffed
2024-02-13,8,2,8.0,1.0,0.8042574889976952,1.0,StaffSchedule,-0.19574251100230478,Understaffed
2024-02-13,9,14,9.333333333333334,3.5,1.837875858192242,2.0,StaffSchedule,-1.662124141807758,Understaffed
2024-02-13,10,12,16.333333333333332,3.0,3.415914309625616,4.0,StaffSchedule,0.41591430962561615,Overstaffed
